Sentence	Label
Había escuchado cosas buenas sobre este lugar, pero superaba todas las esperanzas con las que podría haber soñado.	1
La comida era estupenda y el servicio también!	1
La cerveza tibia no ayudó.	0
Gran lugar de brunch.	1
El servicio es amable y acogedor.	1
Muy buen lugar para almorzar.	1
He vivido aquí desde 1979 y esta fue la primera (y última) vez que pisé este lugar.	0
La peor experiencia de la historia.	0
Debe haber sido una noche libre en este lugar.	0
Los lados son deliciosos: champiñones mixtos, puré de oro de yukón, maíz blanco, beateous.	1
Si ese error nunca apareciera, habría dado un 4 seguro, pero en el otro lado de la pared donde estaba escalando el error estaba la cocina.	0
Durante unos 10 minutos, esperamos su ensalada cuando nos dimos cuenta de que no llegaría pronto.	0
A mi amigo le encantó el tartar de salmón.	1
No volveremos	0
Extremadamente sabroso!	1
Aunque la camarera era buena!	1
Empapado y no bueno.	0
Los mojitos jamaicanos son deliciosos.	1
Que son pequeños y no valen el precio.	0
- la comida es rica, así que ordene en consecuencia.	1
El área de la ducha está afuera, por lo que solo puede enjuagarse, no tomar una ducha completa, ¡a menos que no le importe estar desnudo para que todos lo vean!	0
El servicio fue un poco escaso.	0
Lobster Bisque, Bussell Sprouts, Risotto, Filet ALL necesitaban sal y pimienta ... y, por supuesto, no hay ninguno en las mesas.	0
Esperemos que esto sea un buen augurio para ellos que quiebren y que alguien que pueda cocinar pueda entrar.	0
Hacía demasiado frío, no tenía suficiente sabor o simplemente estaba mal.	0
Me encantaron las fechas envueltas en tocino.	1
¡Esta es una GANGA increíble!	1
La gente de Otto siempre nos hace sentir muy bienvenidos y especiales.	1
En cuanto a los &quot;principales&quot;, también sin inspiración.	0
Este es el lugar donde tuve pho por primera vez y ¡fue increíble!	1
Esta maravillosa experiencia hizo de este lugar una parada obligada siempre que volvamos a la ciudad.	1
Si la comida no es lo suficientemente mala para ti, entonces disfruta lidiando con las personas borrachas peores / molestas del mundo.	0
Muy, muy divertido chef.	1
Pedí una hamburguesa doble con queso y obtuve una hamburguesa que se estaba cayendo a pedazos (imagen cargada) Sí, todavía apesta.	0
Gran lugar para tomar un par de copas y ver todos los eventos deportivos, ya que las paredes están cubiertas de televisores.	1
Si fuera posible darles cero estrellas, lo tendrían.	0
Las descripciones decían &quot;salsa yum yum&quot; y otro decía &quot;salsa de anguila&quot;, y otro decía &quot;mayonesa picante&quot; ... bueno, NINGUNO de los panecillos tenía salsas.	0
Yo diría que esa sería la decisión más difícil ... Honestamente, todos los platos de M saben como se supone que deben saber (increíble).	1
Si ella no hubiera puesto los ojos en blanco, podríamos habernos quedado ... No estoy seguro de si volveremos e intentaremos de nuevo.	0
Todos están muy atentos y brindan un excelente servicio al cliente.	1
Horrible: no pierdas tu tiempo y dinero.	0
Ahora este plato era bastante sabroso.	1
En este momento nuestro lado del restaurante estaba casi vacío, así que no había excusa.	0
(No estaba ocupado tampoco) Además, el edificio estaba CONGELADO por el frío.	0
como dijo el otro crítico &quot;no podrías pagarme para comer en este lugar otra vez&quot;.	0
-Las bebidas tardaron cerca de 30 minutos en salir en un punto.	0
En serio sabrosas delicias, amigos.	1
Mucho mejor que el otro lugar de sushi AYCE al que fui en Las Vegas.	1
La iluminación es lo suficientemente oscura como para crear el ambiente.	1
Según el servicio inferior que recibí y ningún esfuerzo por mostrar su gratitud por mi negocio, no volveré.	0
Los propietarios son personas realmente geniales.	1
No hay nada privilegiado sobre trabajar / comer allí.	0
El aderezo griego era muy cremoso y sabroso.	1
En general, no creo que vuelva a llevar a mis padres a este lugar porque hicieron la mayoría de las quejas similares que también sentí en silencio.	0
Ahora la pizza en sí era buena, la salsa de maní era muy sabrosa.	1
Teníamos 7 en nuestra mesa y el servicio fue bastante rápido.	1
Fantástico servicio aquí.	1
Yo también le habría dado a los padrinos cero estrellas si fuera posible.	0
Ellos saben cómo hacerlos aquí.	1
¡Muy duro y muy corto en sabor!	0
Espero que este lugar se quede.	1
He estado en más de unos pocos bares en Las Vegas, y nunca recuerdo haber sido cobrado por el agua del grifo.	0
El ambiente del restaurante era exquisito.	1
Buen servicio, muy limpio y económico, para empezar.	1
El marisco era fresco y generoso en porciones.	1
Además, solo cuesta 8 dólares.	1
El servicio tampoco estaba a la altura.	0
Hasta ahora, solo he visitado dos veces y la comida era absolutamente deliciosa cada vez.	1
¡Tan bueno como cuando lo tuve hace más de un año!	1
Para un café café autoproclamado, estaba muy decepcionado.	0
¡El plato vegetariano está fuera de este mundo!	1
No te puedes equivocar con cualquiera de la comida aquí.	1
No se puede superar eso.	1
Pasé por este lugar mientras estaba en Madison para el Ironman, personal muy amable y amable.	1
Los chefs fueron amables e hicieron un buen trabajo.	1
He tenido mejores, no solo de los puntos dedicados de té de boba, sino incluso de Jenni Pho.	0
Me gustó el patio y el servicio fue excelente.	1
El taco de cabra no escatimó en la carne y ¡qué sabor!	1
Creo que no otra vez	0
Tuve la ensalada de mac y era bastante soso, así que no volveré a tener eso otra vez.	0
Fui a Bachi Burger por recomendación de un amigo y no me decepcionó.	1
El servicio apesta aquí!	0
Esperé y esperé.	0
Este lugar no es sushi de calidad, no es un restaurante de calidad.	0
Definitivamente recomendaría las alas, así como la pizza.	1
Gran pizza y ensaladas!	1
Cosas que salieron mal: - Quemaron el saganaki.	0
Esperamos una hora por lo que era un desayuno que podría haber hecho 100 veces mejor en casa.	0
Este lugar es asombroso!	1
Odio estar en desacuerdo con mis compañeros Yelpers, pero mi esposo y yo estábamos muy decepcionados con este lugar.	0
¡Esperamos 2 horas y nunca recibí ninguna de nuestras pizzas como lo hicieron muchos otros que nos rodearon y vinieron más tarde!	0
Simplemente no sé por qué fueron tan lentos.	0
El personal es excelente, la comida es deliciosa, y tienen una increíble selección de cerveza.	1
Vivo en el vecindario, así que estoy decepcionado de no volver aquí, porque es una ubicación conveniente.	0
No sabía que el cerdo desmenuzado podía ser tan delicioso.	1
Obtienes pescado increíblemente fresco, preparado con cuidado.	1
Antes de explicar por qué le di una calificación de 1 estrella, sepa que esta era la tercera vez que comía en la hamburguesa Bachi antes de escribir una reseña.	0
Me encanta el hecho de que todo en su menú lo vale.	1
Nunca más volveré a cenar en este lugar!	0
La comida era excelente y el servicio muy bueno.	1
Buena selección de cerveza y bebida y buena selección de comida.	1
Manténgase alejado de los camarones salteados fideos fritos.	0
El pedido de papas fritas era triste ... Probablemente podría contar cuántas papas había en esa caja y probablemente era alrededor de las 12.	0
La comida era muy aburrida.	0
Buen servicio de verificación!	1
¡Esta codiciosa corporación NUNCA verá otra moneda de mi parte!	0
Nunca jamás volveré.	0
Por mucho que me gustaría volver, no puedo pasar el servicio atroz y nunca volveré.	0
En el verano, puede cenar en un encantador patio al aire libre, muy agradable.	1
¡No esperaba que esto fuera tan bueno!	1
Fantástica comida!	1
Ella pidió un panecillo inglés tostado que salió tostado.	0
La comida era muy buena.	1
Nunca volveremos	0
Buena comida por el precio, que es de muy alta calidad y casera.	1
El chico del autobús, por otro lado, fue muy grosero.	0
En este punto, mis amigos y yo básicamente habíamos descubierto que este lugar era una broma y no les importaba hacerlo público y en voz alta.	0
Regreso a una buena parrillada, tarifas más ligeras, precios razonables y decirle al público que han vuelto a las viejas costumbres.	1
Y teniendo en cuenta que los dos nos fuimos muy llenos y felices por alrededor de $ 20, simplemente no te puedes equivocar.	1
¡Todo el pan está hecho en casa!	1
El único inconveniente es el servicio.	0
Además, las papas fritas son sin duda las peores papas fritas que he probado.	0
El servicio fue excepcional y la comida era buena como todas las críticas.	1
Un par de meses después, regresé y tuve una comida increíble.	1
Lugar favorito en la ciudad para shawarrrrrrma !!!!!!	1
Los guisantes de ojo negro y las batatas ... ¡SIN REALIDAD!	1
No te decepcionará.	1
Podrían servirlo solo con la vinagreta y podría ser un mejor plato en general, pero aún así era muy bueno.	1
Voy a muchos lugares y nunca he visto ningún restaurante que sirva un desayuno de 1 huevo, especialmente por $ 4.00.	0
Cuando mi madre y yo llegamos a casa, se enfermó de inmediato y solo comió unos cuantos bocados de ensalada.	0
No es agradable tratar con los servidores y no siempre cumplen con los cupones de Pizza Hut.	0
Ambos fueron realmente increíblemente buenos, y estoy muy contenta de que hayamos regresado.	1
Tuvimos un servicio fantástico y el ambiente nos complació.	1
Todo fue asqueroso.	0
Amo este lugar.	1
Gran servicio y comida.	1
Primero, los baños en este lugar estaban sucios, las fundas de los asientos no se reabastecieron y ¡simplemente asqueroso!	0
La hamburguesa ... Me dieron el &quot;Gold Standard&quot; una hamburguesa de $ 17 y me decepcionó un poco.	0
Dios mío, la comida estaba deliciosa!	1
No hay nada auténtico sobre este lugar.	0
El espagueti no es nada especial.	0
De todos los platos, el salmón fue el mejor, pero todos fueron geniales.	1
Las verduras son muy frescas y la salsa se siente como auténtica tailandesa.	1
¡Vale la pena conducir desde Tucson!	1
La selección fue probablemente la peor que he visto en Las Vegas ... no había ninguna.	0
Bastante buena selección de cerveza también.	1
Este lugar es como Chipotle, pero MEJOR.	1
Ambiente elegante / cálido, aperitivos divertidos y frescos, filetes suculentos (filete de béisbol !!!!!	1
¡5 estrellas para la aplicación de pan de horno de ladrillo!	1
He comido aquí varias veces, y cada vez la comida estaba deliciosa.	1
Nos sentamos otros diez minutos y finalmente nos rendimos y nos fuimos.	0
¡Fue terrible!	0
Todos son tratados igualmente especiales.	1
Los panqueques y los huevos no deberían demorar 30 minutos.	0
¡¡¡Estaba delicioso!!!	1
En el lado bueno, el personal fue realmente agradable y entusiasta, un verdadero placer.	1
Lamentablemente, Gordon Ramsey&#39;s Steak es un lugar que debemos evitar durante nuestro próximo viaje a Las Vegas.	0
